66.87	64.79	64.72	63.14	261264
69.49	66.87	64.79	64.72	291346
67.82	69.49	66.87	64.79	100873
66.1	67.82	69.49	66.87	120613
67.21	66.1	67.82	69.49	149906
68.5	67.21	66.1	67.82	145134
68.89	68.5	67.21	66.1	366166
67.98	68.89	68.5	67.21	138290
66.79	67.98	68.89	68.5	286983
65.85	66.79	67.98	68.89	205519
66	65.85	66.79	67.98	123619
64.83	66	65.85	66.79	92469
65.51	64.83	66	65.85	119050
64.96	65.51	64.83	66	204629
68.54	64.96	65.51	64.83	1766614
73.15	68.54	64.96	65.51	339180
71.4	73.15	68.54	64.96	340170
69.6	71.4	73.15	68.54	295212
69.19	69.6	71.4	73.15	202293
70	69.19	69.6	71.4	204539
70	70	69.19	69.6	107766
69.9	70	70	69.19	162018
69.9	69.9	70	70	96806
70.4	69.9	69.9	70	109499
70.65	70.4	69.9	69.9	172055
70.3	70.65	70.4	69.9	62519
69.8	70.3	70.65	70.4	155388
70.79	69.8	70.3	70.65	129717
71.48	70.79	69.8	70.3	146142
71.46	71.48	70.79	69.8	153888
70.5	71.46	71.48	70.79	201982
70.6	70.5	71.46	71.48	158215
70.96	70.6	70.5	71.46	189213
70.2	70.96	70.6	70.5	246134
69.02	70.2	70.96	70.6	192028
68.6	69.02	70.2	70.96	72845
69.48	68.6	69.02	70.2	195460
68	69.48	68.6	69.02	175609
67.44	68	69.48	68.6	190433
67.04	67.44	68	69.48	240032
66.92	67.04	67.44	68	125394
66.6	66.92	67.04	67.44	164611
67.48	66.6	66.92	67.04	166881
67.45	67.48	66.6	66.92	175991
67.86	67.45	67.48	66.6	154186
68.76	67.86	67.45	67.48	204088
69.24	68.76	67.86	67.45	136472
67.2	69.24	68.76	67.86	600468
54.08	67.2	69.24	68.76	525824
55.4	54.08	67.2	69.24	140474
54.63	55.4	54.08	67.2	532924
53.89	54.63	55.4	54.08	785059
53.98	53.89	54.63	55.4	556367
53.37	53.98	53.89	54.63	54589
51.66	53.37	53.98	53.89	590735
49.9	51.66	53.37	53.98	205031
50.71	49.9	51.66	53.37	167941
52.97	50.71	49.9	51.66	177089
52.32	52.97	50.71	49.9	159724
53.79	52.32	52.97	50.71	135717
53.4	53.79	52.32	52.97	186145
52.87	53.4	53.79	52.32	85690
52.5	52.87	53.4	53.79	466967
51	52.5	52.87	53.4	130142
50	51	52.5	52.87	267592
50.31	50	51	52.5	192687
48.23	50.31	50	51	136953
49.53	48.23	50.31	50	277624
51.6	49.53	48.23	50.31	103698
51.5	51.6	49.53	48.23	225565
52.71	51.5	51.6	49.53	94395
55.24	52.71	51.5	51.6	254324
50.89	55.24	52.71	51.5	368076
49.2	50.89	55.24	52.71	104200
49.52	49.2	50.89	55.24	131330
52.17	49.52	49.2	50.89	146323
52.28	52.17	49.52	49.2	97209
52	52.28	52.17	49.52	114867
51.66	52	52.28	52.17	228148
51.65	51.66	52	52.28	199821
48.7	51.65	51.66	52	351153
48.96	48.7	51.65	51.66	160762
51	48.96	48.7	51.65	391661
51.53	51	48.96	48.7	264608
51.76	51.53	51	48.96	228166
52.9	51.76	51.53	51	338245
52.5	52.9	51.76	51.53	76525
53.05	52.5	52.9	51.76	175253
53.4	53.05	52.5	52.9	78353
53.85	53.4	53.05	52.5	91647
55.03	53.85	53.4	53.05	155668
54.58	55.03	53.85	53.4	116464
53.98	54.58	55.03	53.85	73904
54.48	53.98	54.58	55.03	124498
54.6	54.48	53.98	54.58	96202
54	54.6	54.48	53.98	145929
52.5	54	54.6	54.48	157595
50.5	52.5	54	54.6	212854
50.61	50.5	52.5	54	184773
52.3	50.61	50.5	52.5	287326
51.16	52.3	50.61	50.5	100436
53.13	51.16	52.3	50.61	189936
55.99	53.13	51.16	52.3	512758
57.35	55.99	53.13	51.16	460861
56.5	57.35	55.99	53.13	342470
56.7	56.5	57.35	55.99	214865
56.59	56.7	56.5	57.35	226200
56.51	56.59	56.7	56.5	148340
56.1	56.51	56.59	56.7	279061
54.05	56.1	56.51	56.59	221516
54	54.05	56.1	56.51	404451
53.11	54	54.05	56.1	154982
53.7	53.11	54	54.05	658738
53.4	53.7	53.11	54	263186
52.74	53.4	53.7	53.11	276063
52.12	52.74	53.4	53.7	240969
51.4	52.12	52.74	53.4	190969
52	51.4	52.12	52.74	208561
53.4	52	51.4	52.12	253400
53.29	53.4	52	51.4	417408
51.87	53.29	53.4	52	275027
51.9	51.87	53.29	53.4	232779
51.82	51.9	51.87	53.29	142254
50.15	51.82	51.9	51.87	236521
50.58	50.15	51.82	51.9	305747
50	50.58	50.15	51.82	247079
47.95	50	50.58	50.15	376235
47.65	47.95	50	50.58	245868
47.7	47.65	47.95	50	294692
47.33	47.7	47.65	47.95	201875
47.5	47.33	47.7	47.65	193787
46.3	47.5	47.33	47.7	732512
47.53	46.3	47.5	47.33	334453
48.44	47.53	46.3	47.5	192049
49.61	48.44	47.53	46.3	284137
46.85	49.61	48.44	47.53	731106
47.35	46.85	49.61	48.44	313786
46.79	47.35	46.85	49.61	165002
47.24	46.79	47.35	46.85	200835
47.3	47.24	46.79	47.35	316075
47.39	47.3	47.24	46.79	169178
46.41	47.39	47.3	47.24	250729
46.93	46.41	47.39	47.3	97128
48.15	46.93	46.41	47.39	369908
47.06	48.15	46.93	46.41	169392
47.6	47.06	48.15	46.93	120533
49.3	47.6	47.06	48.15	440326
48.72	49.3	47.6	47.06	168175
48.2	48.72	49.3	47.6	162265
48.4	48.2	48.72	49.3	162004
47.8	48.4	48.2	48.72	268471
47	47.8	48.4	48.2	224702
45.85	47	47.8	48.4	184391
46.74	45.85	47	47.8	237361
46.1	46.74	45.85	47	328650
47.25	46.1	46.74	45.85	181503
47.01	47.25	46.1	46.74	244337
48.35	47.01	47.25	46.1	258286
48.86	48.35	47.01	47.25	297391
48.42	48.86	48.35	47.01	238043
47.88	48.42	48.86	48.35	220535
48.48	47.88	48.42	48.86	123044
47.15	48.48	47.88	48.42	241033
45.87	47.15	48.48	47.88	306158
44.6	45.87	47.15	48.48	587151
44.1	44.6	45.87	47.15	734940
44.87	44.1	44.6	45.87	954979
44.98	44.87	44.1	44.6	302354
44.6	44.98	44.87	44.1	686522
44.52	44.6	44.98	44.87	259791
43.85	44.52	44.6	44.98	278486
44	43.85	44.52	44.6	85592
43.2	44	43.85	44.52	355279
43	43.2	44	43.85	275737
42.2	43	43.2	44	234373
42.03	42.2	43	43.2	221332
43.25	42.03	42.2	43	212225
43.57	43.25	42.03	42.2	239404
43.96	43.57	43.25	42.03	165049
44.75	43.96	43.57	43.25	448328
44.06	44.75	43.96	43.57	189242
44	44.06	44.75	43.96	476295
44.65	44	44.06	44.75	356290
44.18	44.65	44	44.06	287122
43.3	44.18	44.65	44	232538
45.29	43.3	44.18	44.65	134262
47.44	45.29	43.3	44.18	584326
47.48	47.44	45.29	43.3	401991
52.15	47.48	47.44	45.29	2694772
51.73	52.15	47.48	47.44	1266378
51.81	51.73	52.15	47.48	831369
51.32	51.81	51.73	52.15	304461
51.07	51.32	51.81	51.73	382311
51.4	51.07	51.32	51.81	540374
50.95	51.4	51.07	51.32	794507
50.4	50.95	51.4	51.07	373653
51.33	50.4	50.95	51.4	466066
52	51.33	50.4	50.95	4041978
53	52	51.33	50.4	1796909
54.15	53	52	51.33	840211
54.18	54.15	53	52	67991
54.5	54.18	54.15	53	702975
55	54.5	54.18	54.15	699177
54.19	55	54.5	54.18	723257
54.31	54.19	55	54.5	136243
55.15	54.31	54.19	55	748638
56.65	55.15	54.31	54.19	549099
57.7	56.65	55.15	54.31	474829
58.03	57.7	56.65	55.15	577522
59.25	58.03	57.7	56.65	417375
59.8	59.25	58.03	57.7	782394
59.85	59.8	59.25	58.03	1218112
59.64	59.85	59.8	59.25	339619
59.31	59.64	59.85	59.8	526916
59.1	59.31	59.64	59.85	365543
58.01	59.1	59.31	59.64	251198
59.1	58.01	59.1	59.31	277913
60.09	59.1	58.01	59.1	341925
59.39	60.09	59.1	58.01	136969
59.66	59.39	60.09	59.1	217294
62.51	59.66	59.39	60.09	759374
61.95	62.51	59.66	59.39	356725
61.25	61.95	62.51	59.66	238212
60.35	61.25	61.95	62.51	171060
61	60.35	61.25	61.95	491800
61.75	61	60.35	61.25	391798
60.7	61.75	61	60.35	313460
61.59	60.7	61.75	61	265787
61.3	61.59	60.7	61.75	219461
61.99	61.3	61.59	60.7	260067
62.27	61.99	61.3	61.59	204460
66.39	62.27	61.99	61.3	459842
66.39	66.39	62.27	61.99	611905
67.4	66.39	66.39	62.27	214678
66	67.4	66.39	66.39	261774
64.9	66	67.4	66.39	244323
65	64.9	66	67.4	375887
64.46	65	64.9	66	402558
65.65	64.46	65	64.9	123523
66	65.65	64.46	65	229955
65.98	66	65.65	64.46	184408
66.26	65.98	66	65.65	220042
66.6	66.26	65.98	66	156373
65.2	66.6	66.26	65.98	173368
65.42	65.2	66.6	66.26	326787
67.97	65.42	65.2	66.6	220687
68.27	67.97	65.42	65.2	306715
65.77	68.27	67.97	65.42	244945
64.69	65.77	68.27	67.97	163189
63.1	64.69	65.77	68.27	197546
65.98	63.1	64.69	65.77	211524
65.3	65.98	63.1	64.69	540675
69.28	65.3	65.98	63.1	549626
73	69.28	65.3	65.98	627663
72.03	73	69.28	65.3	574448
71.97	72.03	73	69.28	246342
74.43	71.97	72.03	73	380031
75.25	74.43	71.97	72.03	741693
74.99	75.25	74.43	71.97	221177
74.73	74.99	75.25	74.43	306709
73.1	74.73	74.99	75.25	272463
73.6	73.1	74.73	74.99	258494
74.17	73.6	73.1	74.73	137251
72.9	74.17	73.6	73.1	123089
73.57	72.9	74.17	73.6	222051
72.29	73.57	72.9	74.17	235531
70.99	72.29	73.57	72.9	259113
71.48	70.99	72.29	73.57	234154
72.19	71.48	70.99	72.29	131613
71.98	72.19	71.48	70.99	168685
72.83	71.98	72.19	71.48	225352
72.8	72.83	71.98	72.19	114790
72.15	72.8	72.83	71.98	88561
71.5	72.15	72.8	72.83	74632
69.89	71.5	72.15	72.8	170337
69.35	69.89	71.5	72.15	125302
69.58	69.35	69.89	71.5	136221
70.79	69.58	69.35	69.89	341018
70.87	70.79	69.58	69.35	470024
72.83	70.87	70.79	69.58	283361
71.1	72.83	70.87	70.79	261281
71.89	71.1	72.83	70.87	205553
74.2	71.89	71.1	72.83	301437
74.86	74.2	71.89	71.1	270339
74.69	74.86	74.2	71.89	173203
74.59	74.69	74.86	74.2	123813
76.99	74.59	74.69	74.86	269098
72.96	76.99	74.59	74.69	360609
72.86	72.96	76.99	74.59	231493
73.41	72.86	72.96	76.99	225625
74.14	73.41	72.86	72.96	651379
73	74.14	73.41	72.86	498813
73.45	73	74.14	73.41	287040
73.63	73.45	73	74.14	165623
74.64	73.63	73.45	73	246087
72.25	74.64	73.63	73.45	368121
71.44	72.25	74.64	73.63	393481
70	71.44	72.25	74.64	304627
72.18	70	71.44	72.25	297258
70.51	72.18	70	71.44	327383
69.35	70.51	72.18	70	180630
69.02	69.35	70.51	72.18	315742
70	69.02	69.35	70.51	214585
69.54	70	69.02	69.35	153528
70	69.54	70	69.02	102647
69.45	70	69.54	70	131481
68.2	69.45	70	69.54	507568
66.49	68.2	69.45	70	268052
63.3	66.49	68.2	69.45	1519854
68.2	63.3	66.49	68.2	1364021
68.03	68.2	63.3	66.49	600365
69.5	68.03	68.2	63.3	1754872
67.42	69.5	68.03	68.2	624867
66.5	67.42	69.5	68.03	221847
63.93	66.5	67.42	69.5	683093
64.1	63.93	66.5	67.42	353835
64	64.1	63.93	66.5	319257
61.41	64	64.1	63.93	645013
60.5	61.41	64	64.1	327055
58.99	60.5	61.41	64	589343
60.83	58.99	60.5	61.41	818352
59.68	60.83	58.99	60.5	309911
60.6	59.68	60.83	58.99	138786
60.97	60.6	59.68	60.83	433278
61.15	60.97	60.6	59.68	259263
60.53	61.15	60.97	60.6	121037
61.1	60.53	61.15	60.97	389331
61.75	61.1	60.53	61.15	274966
61.68	61.75	61.1	60.53	204252
61.82	61.68	61.75	61.1	700741
61.52	61.82	61.68	61.75	176642
61.8	61.52	61.82	61.68	425496
62.39	61.8	61.52	61.82	180135
62.5	62.39	61.8	61.52	270273
62.45	62.5	62.39	61.8	276868
62.48	62.45	62.5	62.39	367801
62.01	62.48	62.45	62.5	197195
60.95	62.01	62.48	62.45	226035
60.88	60.95	62.01	62.48	234890
59.8	60.88	60.95	62.01	312874
60.3	59.8	60.88	60.95	165093
60.5	60.3	59.8	60.88	218307
60.5	60.5	60.3	59.8	139107
59.34	60.5	60.5	60.3	181873
61.16	59.34	60.5	60.5	145974
62	61.16	59.34	60.5	436344
62	62	61.16	59.34	187590
62.2	62	62	61.16	202715
64.1	62.2	62	62	440565
63.73	64.1	62.2	62	398666
63.1	63.73	64.1	62.2	365453
62.5	63.1	63.73	64.1	312591
64.1	62.5	63.1	63.73	237554
63.6	64.1	62.5	63.1	229735
63.8	63.6	64.1	62.5	166541
63.71	63.8	63.6	64.1	274148
64.25	63.71	63.8	63.6	699864
64	64.25	63.71	63.8	132292
63.48	64	64.25	63.71	100470
62.5	63.48	64	64.25	453034
61.7	62.5	63.48	64	181869
61.41	61.7	62.5	63.48	103443
61.65	61.41	61.7	62.5	112732
62.45	61.65	61.41	61.7	163645
62.39	62.45	61.65	61.41	160141
63.54	62.39	62.45	61.65	124806
62.91	63.54	62.39	62.45	111320
65.07	62.91	63.54	62.39	264804
64.5	65.07	62.91	63.54	317834
66.38	64.5	65.07	62.91	409982
66	66.38	64.5	65.07	219497
66.15	66	66.38	64.5	180222
66.2	66.15	66	66.38	193110
66	66.2	66.15	66	116847
65.6	66	66.2	66.15	188339
65.39	65.6	66	66.2	347636
65	65.39	65.6	66	249662
64.58	65	65.39	65.6	125761
64.55	64.58	65	65.39	191130
64.11	64.55	64.58	65	271991
63.5	64.11	64.55	64.58	237190
62.8	63.5	64.11	64.55	656467
63.03	62.8	63.5	64.11	112374
65.7	63.03	62.8	63.5	1685447
65.11	65.7	63.03	62.8	602362
65.37	65.11	65.7	63.03	200477
65.7	65.37	65.11	65.7	136401
65.28	65.7	65.37	65.11	159491
65.46	65.28	65.7	65.37	271392
66.44	65.46	65.28	65.7	240069
68.2	66.44	65.46	65.28	650963
68.49	68.2	66.44	65.46	949447
68.81	68.49	68.2	66.44	209833
69.86	68.81	68.49	68.2	415899
71.8	69.86	68.81	68.49	604396
71.04	71.8	69.86	68.81	319726
71.35	71.04	71.8	69.86	245040
72.75	71.35	71.04	71.8	169719
72.38	72.75	71.35	71.04	257467
71.92	72.38	72.75	71.35	356331
71.78	71.92	72.38	72.75	380758
71.19	71.78	71.92	72.38	308608
70.4	71.19	71.78	71.92	171418
70.31	70.4	71.19	71.78	332119
70.5	70.31	70.4	71.19	215310
69.8	70.5	70.31	70.4	106659
70.07	69.8	70.5	70.31	141920
70.18	70.07	69.8	70.5	125282
67.4	70.18	70.07	69.8	726034
68.69	67.4	70.18	70.07	186708
68.76	68.69	67.4	70.18	367997
69.5	68.76	68.69	67.4	315496
71.37	69.5	68.76	68.69	116172
72.33	71.37	69.5	68.76	168370
70.37	72.33	71.37	69.5	141014
71.08	70.37	72.33	71.37	89372
73.15	71.08	70.37	72.33	167505
72.74	73.15	71.08	70.37	303665
72.17	72.74	73.15	71.08	159662
71.2	72.17	72.74	73.15	198973
70.03	71.2	72.17	72.74	192672
71.38	70.03	71.2	72.17	111406
71.5	71.38	70.03	71.2	158113
70.5	71.5	71.38	70.03	112663
70.91	70.5	71.5	71.38	164832
71.51	70.91	70.5	71.5	147291
73.5	71.51	70.91	70.5	155393
73.7	73.5	71.51	70.91	282353
75	73.7	73.5	71.51	179027
74.92	75	73.7	73.5	55183
73.55	74.92	75	73.7	45195
75.4	73.55	74.92	75	116438
73.99	75.4	73.55	74.92	248635
71.65	73.99	75.4	73.55	195210
72.05	71.65	73.99	75.4	422640
72.38	72.05	71.65	73.99	131946
75.29	72.38	72.05	71.65	183262
75.02	75.29	72.38	72.05	128357
75.48	75.02	75.29	72.38	213049
73.09	75.48	75.02	75.29	111393
74	73.09	75.48	75.02	92835
75.6	74	73.09	75.48	114149
77	75.6	74	73.09	237058
76.15	77	75.6	74	255978
77.77	76.15	77	75.6	156667
76	77.77	76.15	77	495811
78.5	76	77.77	76.15	391541
79	78.5	76	77.77	338321
78.4	79	78.5	76	153776
78.86	78.4	79	78.5	95582
78.7	78.86	78.4	79	132218
79.3	78.7	78.86	78.4	149774
79.5	79.3	78.7	78.86	174009
79.5	79.5	79.3	78.7	305001
77.95	79.5	79.5	79.3	160433
78.1	77.95	79.5	79.5	381013
78	78.1	77.95	79.5	139489
77.35	78	78.1	77.95	137228
76.6	77.35	78	78.1	201318
76.7	76.6	77.35	78	364059
77.7	76.7	76.6	77.35	471284
79.9	77.7	76.7	76.6	366621
79.15	79.9	77.7	76.7	169317
80	79.15	79.9	77.7	665710
84.3	80	79.15	79.9	667637
88	84.3	80	79.15	715774
87.25	88	84.3	80	617928
87.35	87.25	88	84.3	204557
87.05	87.35	87.25	88	391095
87.2	87.05	87.35	87.25	125556
86.3	87.2	87.05	87.35	228347
87.4	86.3	87.2	87.05	117606
86.4	87.4	86.3	87.2	134760
84.85	86.4	87.4	86.3	171140
85.5	84.85	86.4	87.4	331845
86.75	85.5	84.85	86.4	187137
86.35	86.75	85.5	84.85	180149
87.3	86.35	86.75	85.5	300924
84	87.3	86.35	86.75	393928
83.5	84	87.3	86.35	326376
81.6	83.5	84	87.3	189753
82.5	81.6	83.5	84	386000
83	82.5	81.6	83.5	368998
82.5	83	82.5	81.6	203491
82.95	82.5	83	82.5	211531
82.7	82.95	82.5	83	167605
83.5	82.7	82.95	82.5	643743
84.85	83.5	82.7	82.95	420147
84	84.85	83.5	82.7	228587
83.85	84	84.85	83.5	445548
83.5	83.85	84	84.85	297855
83.4	83.5	83.85	84	218148
82.6	83.4	83.5	83.85	158194
83.45	82.6	83.4	83.5	241072
83.35	83.45	82.6	83.4	341179
82.05	83.35	83.45	82.6	455479
80.9	82.05	83.35	83.45	414952
79.9	80.9	82.05	83.35	176730
80.3	79.9	80.9	82.05	244038
81.8	80.3	79.9	80.9	319291
76	81.8	80.3	79.9	811002
76.7	76	81.8	80.3	1293337
78	76.7	76	81.8	276014
77	78	76.7	76	405768
76.5	77	78	76.7	241223
76.5	76.5	77	78	282187
75.6	76.5	76.5	77	716671
74.4	75.6	76.5	76.5	205359
76	74.4	75.6	76.5	261065
76.95	76	74.4	75.6	233551
75.7	76.95	76	74.4	300106
76.2	75.7	76.95	76	413148
75.7	76.2	75.7	76.95	252205
74.7	75.7	76.2	75.7	255144
72.85	74.7	75.7	76.2	216859
73.55	72.85	74.7	75.7	271800
74.3	73.55	72.85	74.7	216487
72.8	74.3	73.55	72.85	260324
71.25	72.8	74.3	73.55	239639
69	71.25	72.8	74.3	429168
70.45	69	71.25	72.8	510418
72.9	70.45	69	71.25	300373
72.75	72.9	70.45	69	250417
72.95	72.75	72.9	70.45	287577
72	72.95	72.75	72.9	249890
71.95	72	72.95	72.75	89367
72.2	71.95	72	72.95	217432
71.95	72.2	71.95	72	354187
72.2	71.95	72.2	71.95	457893
72.85	72.2	71.95	72.2	204565
71.5	72.85	72.2	71.95	925882
71.05	71.5	72.85	72.2	421851
70.9	71.05	71.5	72.85	393180
71.3	70.9	71.05	71.5	193412
71	71.3	70.9	71.05	192064
71.05	71	71.3	70.9	102156
70.7	71.05	71	71.3	205046
68.9	70.7	71.05	71	259540
67.8	68.9	70.7	71.05	174288
66.05	67.8	68.9	70.7	420855
68.3	66.05	67.8	68.9	420927
72.55	68.3	66.05	67.8	521518
72.8	72.55	68.3	66.05	360528
72.8	72.8	72.55	68.3	156323
73	72.8	72.8	72.55	251827
73.55	73	72.8	72.8	241130
73	73.55	73	72.8	279048
72.1	73	73.55	73	191334
73	72.1	73	73.55	147139
72.9	73	72.1	73	495141
72	72.9	73	72.1	359307
70	72	72.9	73	171281
70.7	70	72	72.9	158970
71.5	70.7	70	72	46409
69.7	71.5	70.7	70	268554
69.25	69.7	71.5	70.7	489811
70.45	69.25	69.7	71.5	158979
69.05	70.45	69.25	69.7	122529
71.45	69.05	70.45	69.25	253158
69.85	71.45	69.05	70.45	169605
70.2	69.85	71.45	69.05	116806
70	70.2	69.85	71.45	185906
70.4	70	70.2	69.85	135833
70.2	70.4	70	70.2	127771
70.25	70.2	70.4	70	176328
70.1	70.25	70.2	70.4	103099
68	70.1	70.25	70.2	489943
67.55	68	70.1	70.25	140996
67.4	67.55	68	70.1	194048
68	67.4	67.55	68	213824
67.5	68	67.4	67.55	132017
69	67.5	68	67.4	262724
69	69	67.5	68	143507
68	69	69	67.5	182347
67.3	68	69	69	111719
65.5	67.3	68	69	106104
66.9	65.5	67.3	68	133067
65.4	66.9	65.5	67.3	63680
68	65.4	66.9	65.5	66355
69.75	68	65.4	66.9	73654
69.5	69.75	68	65.4	147567
69.5	69.5	69.75	68	170262
69.9	69.5	69.5	69.75	111691
68.6	69.9	69.5	69.5	157171
67.3	68.6	69.9	69.5	108938
67.55	67.3	68.6	69.9	32765
67.1	67.55	67.3	68.6	171156
67.65	67.1	67.55	67.3	74762
68.95	67.65	67.1	67.55	139543
67.1	68.95	67.65	67.1	130145
67.6	67.1	68.95	67.65	123894
67.6	67.6	67.1	68.95	129526
67.75	67.6	67.6	67.1	49615
70.9	67.75	67.6	67.6	290267
70.2	70.9	67.75	67.6	109165
73.55	70.2	70.9	67.75	242518
71	73.55	70.2	70.9	185385
73	71	73.55	70.2	123136
72.65	73	71	73.55	107637
72.6	72.65	73	71	160334
71.5	72.6	72.65	73	180995
70.75	71.5	72.6	72.65	120994
71.9	70.75	71.5	72.6	90047
73.25	71.9	70.75	71.5	76977
76.2	73.25	71.9	70.75	960237
72.5	76.2	73.25	71.9	880899
70.05	72.5	76.2	73.25	443449
68.5	70.05	72.5	76.2	357957
67.55	68.5	70.05	72.5	274826
66.4	67.55	68.5	70.05	273700
65.8	66.4	67.55	68.5	195692
66.3	65.8	66.4	67.55	163596
67.9	66.3	65.8	66.4	383533
67.45	67.9	66.3	65.8	138941
68.6	67.45	67.9	66.3	173381
67.45	68.6	67.45	67.9	120997
68.8	67.45	68.6	67.45	153683
70.2	68.8	67.45	68.6	305584
70.05	70.2	68.8	67.45	585682
69.3	70.05	70.2	68.8	257902
68.05	69.3	70.05	70.2	153017
68.65	68.05	69.3	70.05	136454
66.9	68.65	68.05	69.3	271693
64	66.9	68.65	68.05	527177
62.85	64	66.9	68.65	250211
60.95	62.85	64	66.9	326040
61.1	60.95	62.85	64	277508
63	61.1	60.95	62.85	333248
60.05	63	61.1	60.95	416585
60.7	60.05	63	61.1	191391
64.55	60.7	60.05	63	245852
61.2	64.55	60.7	60.05	364131
61.5	61.2	64.55	60.7	245114
61.3	61.5	61.2	64.55	343149
62.75	61.3	61.5	61.2	268697
62.6	62.75	61.3	61.5	1831931
63.25	62.6	62.75	61.3	180215
63.1	63.25	62.6	62.75	85405
64.3	63.1	63.25	62.6	86993
63.5	64.3	63.1	63.25	135929
63	63.5	64.3	63.1	287509
63.55	63	63.5	64.3	206441
61.95	63.55	63	63.5	245029
62.9	61.95	63.55	63	192427
62.75	62.9	61.95	63.55	191720
60.65	62.75	62.9	61.95	371400
60.45	60.65	62.75	62.9	243026
61.2	60.45	60.65	62.75	199934
62.3	61.2	60.45	60.65	339047
62	62.3	61.2	60.45	250052
62.4	62	62.3	61.2	327342
61.7	62.4	62	62.3	141815
63	61.7	62.4	62	133347
61.95	63	61.7	62.4	162119
61	61.95	63	61.7	221667
61	61	61.95	63	169584
60.3	61	61	61.95	89693
59	60.3	61	61	314076
58.7	59	60.3	61	174026
60.1	58.7	59	60.3	132289
57	60.1	58.7	59	216621
57.55	57	60.1	58.7	159981
57.4	57.55	57	60.1	117512
57.75	57.4	57.55	57	289714
59.8	57.75	57.4	57.55	219910
58.6	59.8	57.75	57.4	209684
57	58.6	59.8	57.75	272575
58.25	57	58.6	59.8	306847
59.9	58.25	57	58.6	474769
56.2	59.9	58.25	57	811986
53.4	56.2	59.9	58.25	508696
55.1	53.4	56.2	59.9	808278
53.55	55.1	53.4	56.2	2126133
50.65	53.55	55.1	53.4	708094
52	50.65	53.55	55.1	308628
51.7	52	50.65	53.55	157044
50.1	51.7	52	50.65	821151
51.7	50.1	51.7	52	231841
51.5	51.7	50.1	51.7	169534
50	51.5	51.7	50.1	671898
48.7	50	51.5	51.7	754224
51.1	48.7	50	51.5	815648
53.8	51.1	48.7	50	396771
54.5	53.8	51.1	48.7	477927
55.45	54.5	53.8	51.1	323395
56.65	55.45	54.5	53.8	424752
57.4	56.65	55.45	54.5	276976
55.15	57.4	56.65	55.45	285450
54.85	55.15	57.4	56.65	150642
54.8	54.85	55.15	57.4	141680
53.1	54.8	54.85	55.15	182964
54.65	53.1	54.8	54.85	218163
54.95	54.65	53.1	54.8	231849
55.2	54.95	54.65	53.1	173859
55.6	55.2	54.95	54.65	187398
57.05	55.6	55.2	54.95	373238
56.75	57.05	55.6	55.2	286749
55.85	56.75	57.05	55.6	192986
54.5	55.85	56.75	57.05	445192
53.1	54.5	55.85	56.75	185357
53.15	53.1	54.5	55.85	175680
55	53.15	53.1	54.5	187429
53.4	55	53.15	53.1	219807
54.75	53.4	55	53.15	127074
56.2	54.75	53.4	55	187654
55.95	56.2	54.75	53.4	168800
56.35	55.95	56.2	54.75	192929
55	56.35	55.95	56.2	294469
55.6	55	56.35	55.95	264094
55	55.6	55	56.35	84930
54.6	55	55.6	55	455044
55.85	54.6	55	55.6	192213
54.7	55.85	54.6	55	324545
54.2	54.7	55.85	54.6	354093
53.8	54.2	54.7	55.85	208107
53.95	53.8	54.2	54.7	206199
54.4	53.95	53.8	54.2	197680
55.5	54.4	53.95	53.8	283781
57.5	55.5	54.4	53.95	704600
58.25	57.5	55.5	54.4	655110
57.55	58.25	57.5	55.5	261735
56.85	57.55	58.25	57.5	228316
57.5	56.85	57.55	58.25	281093
58.55	57.5	56.85	57.55	253753
58.5	58.55	57.5	56.85	198271
60.5	58.5	58.55	57.5	295974
60.5	60.5	58.5	58.55	339076
60.35	60.5	60.5	58.5	151067
59.5	60.35	60.5	60.5	367368
58.55	59.5	60.35	60.5	157252
59.25	58.55	59.5	60.35	137949
58.2	59.25	58.55	59.5	189924
57.7	58.2	59.25	58.55	202926
57.45	57.7	58.2	59.25	161152
57.75	57.45	57.7	58.2	159458
59.35	57.75	57.45	57.7	156949
59.75	59.35	57.75	57.45	196785
59.3	59.75	59.35	57.75	268079
59.5	59.3	59.75	59.35	167298
59.15	59.5	59.3	59.75	115373
59.05	59.15	59.5	59.3	105652
58.1	59.05	59.15	59.5	132141
58.7	58.1	59.05	59.15	284605
60.05	58.7	58.1	59.05	268854
62.3	60.05	58.7	58.1	674408
62.45	62.3	60.05	58.7	436168
62	62.45	62.3	60.05	182212
60.4	62	62.45	62.3	281743
60.3	60.4	62	62.45	205985
60.5	60.3	60.4	62	162999
62.3	60.5	60.3	60.4	407567
61.5	62.3	60.5	60.3	247644
63.15	61.5	62.3	60.5	231165
63.35	63.15	61.5	62.3	489269
62.75	63.35	63.15	61.5	106828
63.9	62.75	63.35	63.15	226722
63.8	63.9	62.75	63.35	125488
62.9	63.8	63.9	62.75	210280
61.55	62.9	63.8	63.9	294067
61.7	61.55	62.9	63.8	183647
61	61.7	61.55	62.9	129659
61.85	61	61.7	61.55	148105
60.65	61.85	61	61.7	87334
59.75	60.65	61.85	61	211187
60.4	59.75	60.65	61.85	263817
60.2	60.4	59.75	60.65	404085
60.55	60.2	60.4	59.75	260332
60.4	60.55	60.2	60.4	167861
59.9	60.4	60.55	60.2	128283
60	59.9	60.4	60.55	279608
60.15	60	59.9	60.4	185714
